algol	7	1	5	0.14285714285714285	0.7142857142857143
irssi	1	1	1	1.0	1.0
jaro-winkler	6	5	6	0.8333333333333334	1.0
vsam	3	3	3	1.0	1.0
stalled	4	3	2	0.75	0.5
wininet	167	84	115	0.5029940119760479	0.688622754491018
tlist	15	13	13	0.8666666666666667	0.8666666666666667
anpr	2	1	1	0.5	0.5
ibexpert	1	1	1	1.0	1.0
cppcms	5	2	4	0.4	0.8
application-performance	3	2	1	0.6666666666666666	0.3333333333333333
ffserver	10	5	9	0.5	0.9
privilege-elevation	4	0	1	0.0	0.25
jpanel	498	324	442	0.6506024096385542	0.8875502008032129
response.addheader	3	2	3	0.6666666666666666	1.0
sql-merge	3	2	3	0.6666666666666666	1.0
windows-7-embedded	3	1	3	0.3333333333333333	1.0
windowsdomainaccount	11	0	0	0.0	0.0
postmark	5	4	4	0.8	0.8
mean	37	26	36	0.7027027027027027	0.972972972972973
richedit	90	53	68	0.5888888888888889	0.7555555555555555
time-frequency	5	0	1	0.0	0.2
proactive	2	2	2	1.0	1.0
dundas	36	23	24	0.6388888888888888	0.6666666666666666
terminals	5	0	1	0.0	0.2
binaries	29	14	19	0.4827586206896552	0.6551724137931034
website	2574	1061	1529	0.4121989121989122	0.594017094017094
hardcode	21	4	11	0.19047619047619047	0.5238095238095238
application-name	7	6	6	0.8571428571428571	0.8571428571428571
scaletransform	26	14	18	0.5384615384615384	0.6923076923076923
contentplaceholder	48	23	41	0.4791666666666667	0.8541666666666666
linux	19693	6585	9768	0.33438277560554514	0.49601381201442135
spl-autoload-call	2	2	2	1.0	1.0
long-double	13	11	13	0.8461538461538461	1.0
flex-mojos	12	5	9	0.4166666666666667	0.75
eclipseme	9	4	8	0.4444444444444444	0.8888888888888888
native-activity	5	2	5	0.4	1.0
alternatives	54	17	23	0.3148148148148148	0.42592592592592593
tracesource	8	5	8	0.625	1.0
vsdb	3	1	1	0.3333333333333333	0.3333333333333333
fontsize	229	20	42	0.08733624454148471	0.18340611353711792
domain-mask	7	5	5	0.7142857142857143	0.7142857142857143
behat	7	6	5	0.8571428571428571	0.7142857142857143
dday	8	7	7	0.875	0.875
boost-signals2	9	6	7	0.6666666666666666	0.7777777777777778
basic4android	1	1	1	1.0	1.0
party	5	3	4	0.6	0.8
absolutelayout	23	6	16	0.2608695652173913	0.6956521739130435
prototyping	68	29	33	0.4264705882352941	0.4852941176470588
quaqua	5	5	5	1.0	1.0
word-size	4	1	1	0.25	0.25
nscombobox	25	23	22	0.92	0.88
gripe	2	0	0	0.0	0.0
icd9	1	1	1	1.0	1.0
promoting	9	3	2	0.3333333333333333	0.2222222222222222
image.createimage	5	1	1	0.2	0.2
proguard	198	164	188	0.8282828282828283	0.9494949494949495
viper	18	14	16	0.7777777777777778	0.8888888888888888
com4j	11	11	11	1.0	1.0
modelattribute	10	7	9	0.7	0.9
policy-server	3	2	3	0.6666666666666666	1.0
defaultproxy	5	1	4	0.2	0.8
data-modelling	27	5	3	0.18518518518518517	0.1111111111111111
urllib	267	139	244	0.5205992509363296	0.9138576779026217
aforge	40	20	34	0.5	0.85
addressof	15	6	8	0.4	0.5333333333333333
project	914	649	809	0.7100656455142232	0.8851203501094091
outofmemoryerror	163	60	103	0.36809815950920244	0.6319018404907976
apache-shindig	14	4	9	0.2857142857142857	0.6428571428571429
frames	254	130	195	0.5118110236220472	0.7677165354330708
sharepointdesigner	15	0	0	0.0	0.0
temp	50	41	42	0.82	0.84
ical	140	98	124	0.7	0.8857142857142857
c3p0	135	92	131	0.6814814814814815	0.9703703703703703
code-completion	144	75	99	0.5208333333333334	0.6875
web-storage	8	5	5	0.625	0.625
doubleclickenabled	2	1	2	0.5	1.0
long-running	16	9	11	0.5625	0.6875
samsung-rfs-filesystem	2	1	1	0.5	0.5
haddock	13	10	12	0.7692307692307693	0.9230769230769231
premailer	4	3	4	0.75	1.0
activation-record	3	3	2	1.0	0.6666666666666666
interactive-session	2	1	1	0.5	0.5
appcmd	22	11	22	0.5	1.0
entity-framework	8996	4361	4281	0.48477100933748335	0.47587816807469985
popup	1429	846	1055	0.5920223932820154	0.7382785164450665
castle-project	4	2	2	0.5	0.5
schannel	7	4	7	0.5714285714285714	1.0
worksheet-function	205	4	19	0.01951219512195122	0.09268292682926829
tell	5	3	5	0.6	1.0
creative-commons	45	20	37	0.4444444444444444	0.8222222222222222
connectivity	96	37	44	0.3854166666666667	0.4583333333333333
ispring	2	1	1	0.5	0.5
drools	218	173	180	0.7935779816513762	0.8256880733944955
multiple-choice	13	8	11	0.6153846153846154	0.8461538461538461
big-number	3	0	2	0.0	0.6666666666666666
const-correctness	80	19	16	0.2375	0.2
product-development	4	2	1	0.5	0.25
satchmo	67	52	61	0.7761194029850746	0.9104477611940298
clearfix	20	10	15	0.5	0.75
metaweblog	8	5	6	0.625	0.75
arcade	4	0	2	0.0	0.5
indexed-view	48	32	40	0.6666666666666666	0.8333333333333334
target-audience	10	5	6	0.5	0.6
xml-validation	121	25	57	0.2066115702479339	0.47107438016528924
getdibits	8	6	8	0.75	1.0
spanning-tree	10	8	9	0.8	0.9
programming-paradigms	54	4	13	0.07407407407407407	0.24074074074074073
cruise	6	2	3	0.3333333333333333	0.5
compile-mode	3	1	3	0.3333333333333333	1.0
wordpress-widget	13	10	10	0.7692307692307693	0.7692307692307693
p4java	2	1	0	0.5	0.0
minesweeper	13	9	11	0.6923076923076923	0.8461538461538461
jquery-ui-droppable	23	3	10	0.13043478260869565	0.43478260869565216
msdeploy	220	119	155	0.5409090909090909	0.7045454545454546
trimming	32	13	7	0.40625	0.21875
system.web.routing	11	3	6	0.2727272727272727	0.5454545454545454
recentdocuments	6	0	0	0.0	0.0
quotedidentifier	4	0	0	0.0	0.0
keydown	173	100	153	0.5780346820809249	0.884393063583815
fulltrust	12	4	6	0.3333333333333333	0.5
objcopy	8	4	8	0.5	1.0
remote-event-listeners	1	0	1	0.0	1.0
session-scope	6	2	5	0.3333333333333333	0.8333333333333334
uiweb	5	3	3	0.6	0.6
mediastreamsource	11	8	10	0.7272727272727273	0.9090909090909091
exception-localization	1	0	0	0.0	0.0
tweener	17	11	16	0.6470588235294118	0.9411764705882353
jvm-arguments	58	7	12	0.1206896551724138	0.20689655172413793
snapshot-view	4	3	4	0.75	1.0
jetbrains	48	7	22	0.14583333333333334	0.4583333333333333
boolean-expression	65	20	18	0.3076923076923077	0.27692307692307694
wikitude	4	4	4	1.0	1.0
linq-extensions	7	1	1	0.14285714285714285	0.14285714285714285
new-hires	2	0	0	0.0	0.0
response	587	388	516	0.6609880749574105	0.879045996592845
chapter	12	10	12	0.8333333333333334	1.0
whats-your-favourite	7	0	0	0.0	0.0
binary-search-tree	10	6	5	0.6	0.5
conways-game-of-life	16	0	1	0.0	0.0625
google-docs	272	155	214	0.5698529411764706	0.7867647058823529
modalpopup	21	9	14	0.42857142857142855	0.6666666666666666
scrumboard	6	1	2	0.16666666666666666	0.3333333333333333
resetevent	2	1	2	0.5	1.0
castle-activerecord	401	176	212	0.4389027431421446	0.5286783042394015
variance	46	28	30	0.6086956521739131	0.6521739130434783
run-app	6	4	6	0.6666666666666666	1.0
annotate	42	29	35	0.6904761904761905	0.8333333333333334
build-dependencies	10	1	4	0.1	0.4
boost-spirit-qi	58	20	49	0.3448275862068966	0.8448275862068966
control-characters	27	15	13	0.5555555555555556	0.48148148148148145
ifdef	41	23	34	0.5609756097560976	0.8292682926829268
fftw	65	40	62	0.6153846153846154	0.9538461538461539
version-numbering	23	3	3	0.13043478260869565	0.13043478260869565
inode	53	30	49	0.5660377358490566	0.9245283018867925
google-font-api	16	5	10	0.3125	0.625
selenium	2254	1789	2025	0.7937000887311446	0.8984028393966282
reusable	19	11	12	0.5789473684210527	0.631578947368421
jboss-mdb	43	12	22	0.27906976744186046	0.5116279069767442
wireframe	46	23	30	0.5	0.6521739130434783
async-patterns	1	0	0	0.0	0.0
quartzcore	1	0	0	0.0	0.0
indexed-views	5	0	1	0.0	0.2
maven-dependency-plugin	18	5	10	0.2777777777777778	0.5555555555555556
pscustomobject	4	2	2	0.5	0.5
document-view	5	3	4	0.6	0.8
facebook-page	64	49	58	0.765625	0.90625
jar-signing	42	7	12	0.16666666666666666	0.2857142857142857
square-root	23	18	18	0.782608695652174	0.782608695652174
linear-interpolation	18	7	13	0.3888888888888889	0.7222222222222222
embedded-application	1	1	0	1.0	0.0
libdrizzle	3	2	3	0.6666666666666666	1.0
debian	681	276	493	0.4052863436123348	0.723935389133627
ucdavis	1	0	1	0.0	1.0
machine.specifications	6	3	4	0.5	0.6666666666666666
memory-barriers	28	9	11	0.32142857142857145	0.39285714285714285
mapper	35	22	34	0.6285714285714286	0.9714285714285714
fbgraph	15	6	12	0.4	0.8
lombok	18	14	17	0.7777777777777778	0.9444444444444444
protected-mode	27	18	25	0.6666666666666666	0.9259259259259259
ruby-rant	1	0	1	0.0	1.0
rman	14	9	11	0.6428571428571429	0.7857142857142857
listen	46	37	39	0.8043478260869565	0.8478260869565217
voip	349	127	198	0.3638968481375358	0.5673352435530086
oraclepreparedstatement	1	1	1	1.0	1.0
displayobject	39	16	24	0.41025641025641024	0.6153846153846154
cupcake	29	5	6	0.1724137931034483	0.20689655172413793
line-numbers	79	33	37	0.4177215189873418	0.46835443037974683
void	150	120	142	0.8	0.9466666666666667
pretty-printing	10	2	3	0.2	0.3
drupal-render	7	6	7	0.8571428571428571	1.0
tech	6	5	6	0.8333333333333334	1.0
session-per-request	3	2	2	0.6666666666666666	0.6666666666666666
reasoning	17	3	7	0.17647058823529413	0.4117647058823529
django-wysiwyg	2	2	2	1.0	1.0
eclipselink	522	238	406	0.4559386973180077	0.7777777777777778
web-deploy	28	20	25	0.7142857142857143	0.8928571428571429
crystal-reports-xi	77	3	20	0.03896103896103896	0.2597402597402597
finance	253	44	87	0.17391304347826086	0.3438735177865613
pass-by-reference	504	191	242	0.37896825396825395	0.4801587301587302
zend-navigation	93	79	82	0.8494623655913979	0.8817204301075269
tagname	11	1	6	0.09090909090909091	0.5454545454545454
linguistics	66	5	10	0.07575757575757576	0.15151515151515152
pixel-shader	58	26	44	0.4482758620689655	0.7586206896551724
tegra	6	4	6	0.6666666666666666	1.0
visual-build-professional	6	2	1	0.3333333333333333	0.16666666666666666
browsing-context	1	1	1	1.0	1.0
mercurial-bigfiles	3	0	2	0.0	0.6666666666666666
team-explorer	28	16	22	0.5714285714285714	0.7857142857142857
tfs-build	4	1	4	0.25	1.0
resharper-5.0	47	8	15	0.1702127659574468	0.3191489361702128
resharper-5.1	13	2	6	0.15384615384615385	0.46153846153846156
ajaxpro	15	12	12	0.8	0.8
flawed-concept	8	0	0	0.0	0.0
variable-length	33	22	23	0.6666666666666666	0.696969696969697
file-get-contents	241	136	217	0.5643153526970954	0.9004149377593361
powerset	12	6	8	0.5	0.6666666666666666
groovy++	8	5	7	0.625	0.875
after-effects	16	10	9	0.625	0.5625
multi-window	4	1	1	0.25	0.25
dddd	6	0	1	0.0	0.16666666666666666
document-centric	2	1	0	0.5	0.0
most-vexing-parse	24	3	4	0.125	0.16666666666666666
fatal	30	15	27	0.5	0.9
custom-server-controls	181	8	43	0.04419889502762431	0.23756906077348067
removeclass	60	15	43	0.25	0.7166666666666667
asadmin	6	2	5	0.3333333333333333	0.8333333333333334
webpermission	2	0	2	0.0	1.0
executenonquery	22	15	21	0.6818181818181818	0.9545454545454546
team	266	149	209	0.5601503759398496	0.7857142857142857
parser-combinators	54	18	24	0.3333333333333333	0.4444444444444444
google-tv	23	18	20	0.782608695652174	0.8695652173913043
ms-pst-sdk	1	0	0	0.0	0.0
installing	24	12	13	0.5	0.5416666666666666
qt-mfc-migration	13	4	7	0.3076923076923077	0.5384615384615384
order-statistic	1	1	1	1.0	1.0
mpvolumeview	14	8	12	0.5714285714285714	0.8571428571428571
netbeans-7	66	34	48	0.5151515151515151	0.7272727272727273
dataviewwebpart	22	1	1	0.045454545454545456	0.045454545454545456
carmen	3	3	3	1.0	1.0
conceptual	42	9	9	0.21428571428571427	0.21428571428571427
url-decode	10	3	6	0.3	0.6
ora-07445	1	1	1	1.0	1.0
podcasting	3	1	0	0.3333333333333333	0.0
modelbinder	21	6	10	0.2857142857142857	0.47619047619047616
xmlupdate	3	2	2	0.6666666666666666	0.6666666666666666
nested-classes	1	0	0	0.0	0.0
directoryservices	157	37	65	0.2356687898089172	0.4140127388535032
columnattribute	4	1	3	0.25	0.75
groupon	6	5	6	0.8333333333333334	1.0
mouse-cursor	41	22	33	0.5365853658536586	0.8048780487804879
resultset	279	147	182	0.5268817204301075	0.6523297491039427
path	2179	1536	1929	0.7049105094079853	0.8852684717760441
shmat	1	0	1	0.0	1.0
asp.net-mvc-controllers	13	0	1	0.0	0.07692307692307693
multibox	2	2	2	1.0	1.0
lessons-learned	11	2	5	0.18181818181818182	0.45454545454545453
webwork	12	6	10	0.5	0.8333333333333334
launchd	77	43	64	0.5584415584415584	0.8311688311688312
integer-hashing	1	0	0	0.0	0.0
cmusphinx	18	0	5	0.0	0.2777777777777778
concepts	273	45	67	0.16483516483516483	0.2454212454212454
monocross	1	1	1	1.0	1.0
pass	161	132	128	0.8198757763975155	0.7950310559006211
database-edition	16	12	11	0.75	0.6875
performancepoint	60	28	28	0.4666666666666667	0.4666666666666667
dhtmlx	20	16	16	0.8	0.8
service-operations	10	3	3	0.3	0.3
datadriven	7	0	2	0.0	0.2857142857142857
route-me	35	23	30	0.6571428571428571	0.8571428571428571
about-box	18	9	8	0.5	0.4444444444444444
init.d	40	22	31	0.55	0.775
keyword-substitution	5	2	1	0.4	0.2
ms-access-2003	213	47	52	0.22065727699530516	0.24413145539906103
mapxtreme	3	3	3	1.0	1.0
customer	54	36	45	0.6666666666666666	0.8333333333333334
ms-access-2007	789	83	182	0.10519645120405577	0.23067173637515842
nt-challenge-response	1	1	1	1.0	1.0
matcher	46	28	35	0.6086956521739131	0.7608695652173914
ms-access-2010	101	16	25	0.15841584158415842	0.24752475247524752
regexkit	1	1	1	1.0	1.0
library-loading	1	0	1	0.0	1.0
vote	52	27	44	0.5192307692307693	0.8461538461538461
ucma2.0	8	0	0	0.0	0.0
uithread	17	2	5	0.11764705882352941	0.29411764705882354
intermediate	30	13	16	0.43333333333333335	0.5333333333333333
calibre	5	1	5	0.2	1.0
pricing	72	16	24	0.2222222222222222	0.3333333333333333
roundhouse	4	2	4	0.5	1.0
jformattedtextfield	25	17	21	0.68	0.84
devices	88	32	61	0.36363636363636365	0.6931818181818182
third-party-api	12	0	3	0.0	0.25
content-type	493	300	442	0.6085192697768763	0.896551724137931
typecast-operator	7	1	2	0.14285714285714285	0.2857142857142857
android-gui	11	2	2	0.18181818181818182	0.18181818181818182
pyamf	42	27	37	0.6428571428571429	0.8809523809523809
annoyance	50	3	5	0.06	0.1
param	59	42	52	0.711864406779661	0.8813559322033898
intercept	86	67	63	0.7790697674418605	0.7325581395348837
app-startup	15	5	6	0.3333333333333333	0.4
sql-xml	3	2	3	0.6666666666666666	1.0
radlistview	2	1	2	0.5	1.0
gamma	21	13	17	0.6190476190476191	0.8095238095238095
loopback	33	19	23	0.5757575757575758	0.696969696969697
bicubic	12	9	10	0.75	0.8333333333333334
empty-list	4	2	3	0.5	0.75
turbo	15	11	14	0.7333333333333333	0.9333333333333333
method-invocation	12	2	3	0.16666666666666666	0.25
string.h	4	2	4	0.5	1.0
bitmapimage	114	53	81	0.4649122807017544	0.7105263157894737
reorder	72	51	45	0.7083333333333334	0.625
memoir	8	6	8	0.75	1.0
gpolygon	3	1	2	0.3333333333333333	0.6666666666666666
resharper-4.5	24	8	13	0.3333333333333333	0.5416666666666666
validation-controls	14	4	8	0.2857142857142857	0.5714285714285714
.net-assembly	139	18	43	0.12949640287769784	0.30935251798561153
folderbrowserdialog	49	20	30	0.40816326530612246	0.6122448979591837
array-of-objects	11	3	9	0.2727272727272727	0.8181818181818182
aero-snap	3	2	3	0.6666666666666666	1.0
uitypeeditor	26	13	22	0.5	0.8461538461538461
grids	14	2	6	0.14285714285714285	0.42857142857142855
percent	32	19	18	0.59375	0.5625
clbuttic	2	0	0	0.0	0.0
hprof	27	20	23	0.7407407407407407	0.8518518518518519
javacaps	2	0	0	0.0	0.0
event-hooking	4	0	0	0.0	0.0
propertydescriptor	22	8	19	0.36363636363636365	0.8636363636363636
package-managers	56	3	5	0.05357142857142857	0.08928571428571429
extender	10	8	7	0.8	0.7
premultiplied-alpha	5	3	5	0.6	1.0
file.create	1	1	1	1.0	1.0
pathtracing	1	1	1	1.0	1.0
onlinebanking	37	0	0	0.0	0.0
pixel-manipulation	7	1	1	0.14285714285714285	0.14285714285714285
localization	2619	664	738	0.2535318823978618	0.281786941580756
microsoft-bits	33	0	9	0.0	0.2727272727272727
rotateanimation	7	1	6	0.14285714285714285	0.8571428571428571
sp-executesql	15	11	14	0.7333333333333333	0.9333333333333333
tag-property	2	2	2	1.0	1.0
opencascade	7	3	3	0.42857142857142855	0.42857142857142855
ddms	118	73	103	0.6186440677966102	0.8728813559322034
frequency-distribution	13	4	7	0.3076923076923077	0.5384615384615384
nt-native-api	13	3	6	0.23076923076923078	0.46153846153846156
git-p4	21	15	21	0.7142857142857143	1.0
single-source	2	0	1	0.0	0.5
identifier	148	76	96	0.5135135135135135	0.6486486486486487
javacard	31	7	14	0.22580645161290322	0.45161290322580644
hyphen	19	16	18	0.8421052631578947	0.9473684210526315
iso4217	1	1	1	1.0	1.0
xemacs	32	18	22	0.5625	0.6875
return-value-optimization	25	9	12	0.36	0.48
toolstripcontrolhost	6	3	6	0.5	1.0
client-side-data	9	4	4	0.4444444444444444	0.4444444444444444
database-theory	13	0	2	0.0	0.15384615384615385
sketching	3	1	2	0.3333333333333333	0.6666666666666666
jarbundler	6	2	4	0.3333333333333333	0.6666666666666666
nsurlerrordomain	6	2	5	0.3333333333333333	0.8333333333333334
uitableviewstylegrouped	40	7	13	0.175	0.325
extended	33	20	21	0.6060606060606061	0.6363636363636364
bimap	8	7	8	0.875	1.0
query-by-example	7	5	6	0.7142857142857143	0.8571428571428571
htmldocument	38	20	28	0.5263157894736842	0.7368421052631579
ddos	33	14	15	0.42424242424242425	0.45454545454545453
tspan	1	1	1	1.0	1.0
papervision3d	129	40	55	0.31007751937984496	0.4263565891472868
getlastwritetime	3	0	1	0.0	0.3333333333333333
razor-declarative-helpers	5	0	2	0.0	0.4
healthvault	15	10	13	0.6666666666666666	0.8666666666666667
jrebel	18	13	16	0.7222222222222222	0.8888888888888888
stackoverflow.com	94	3	24	0.031914893617021274	0.2553191489361702
user-tracking	16	5	5	0.3125	0.3125
exchange-server	221	78	154	0.35294117647058826	0.6968325791855203
polyglot	20	11	12	0.55	0.6
people	25	9	15	0.36	0.6
tableview	386	224	307	0.5803108808290155	0.7953367875647669
user-presence	19	1	7	0.05263157894736842	0.3684210526315789
getopts	12	10	10	0.8333333333333334	0.8333333333333334
stringtokenizer	49	18	33	0.3673469387755102	0.673469387755102
ondestroy	31	16	25	0.5161290322580645	0.8064516129032258
laptop	75	47	68	0.6266666666666667	0.9066666666666666
stateless-session	8	5	6	0.625	0.75
nunit-mocks	10	3	6	0.3	0.6
sap-connector	9	4	7	0.4444444444444444	0.7777777777777778
binary-search-trees	58	10	13	0.1724137931034483	0.22413793103448276
onbeforeunload	130	84	111	0.6461538461538462	0.8538461538461538
neural-network	471	273	315	0.5796178343949044	0.6687898089171974
foreign-keys	1277	268	402	0.20986687548942834	0.31480031323414254
pairs	29	20	19	0.6896551724137931	0.6551724137931034
jquerygrid	6	0	0	0.0	0.0
bespin	15	13	13	0.8666666666666667	0.8666666666666667
beforesend	5	4	5	0.8	1.0
css-visited-tricks	4	0	0	0.0	0.0
quantization	20	7	10	0.35	0.5
drupal-feeds	2	1	2	0.5	1.0
sqlbulkcopy	147	84	114	0.5714285714285714	0.7755102040816326
multi-targetting	7	0	0	0.0	0.0
null-character	9	4	6	0.4444444444444444	0.6666666666666666
dev-phone	2	2	1	1.0	0.5
lemon	12	9	9	0.75	0.75
mysource	2	2	2	1.0	1.0
custom-type	9	6	8	0.6666666666666666	0.8888888888888888
research-resources	8	0	0	0.0	0.0
gtkmm	129	61	83	0.4728682170542636	0.6434108527131783
myxls	1	1	1	1.0	1.0
professional-organization	5	0	0	0.0	0.0
fencepost	5	2	1	0.4	0.2
document-library	84	39	64	0.4642857142857143	0.7619047619047619
uitextfield	1070	635	785	0.5934579439252337	0.7336448598130841
dynamic-allocation	25	3	4	0.12	0.16
branching-strategy	8	4	6	0.5	0.75
pedagogy	8	0	0	0.0	0.0
jquery-gmap	1	0	1	0.0	1.0
ibm-rad	19	2	10	0.10526315789473684	0.5263157894736842
.net-remoting	94	45	59	0.4787234042553192	0.6276595744680851
html-form-post	21	3	8	0.14285714285714285	0.38095238095238093
depth-first-search	53	22	30	0.41509433962264153	0.5660377358490566
fun2ms	1	0	1	0.0	1.0
degree	57	35	50	0.6140350877192983	0.8771929824561403
assembly-reference-path	4	0	3	0.0	0.75
dbdatareader	5	4	5	0.8	1.0
congestion-control	7	3	4	0.42857142857142855	0.5714285714285714
httpunhandledexception	2	2	2	1.0	1.0
vows	7	7	7	1.0	1.0
git-gc	5	4	5	0.8	1.0
mystery	6	2	1	0.3333333333333333	0.16666666666666666
rename	384	222	311	0.578125	0.8098958333333334
jump-lists	34	4	12	0.11764705882352941	0.35294117647058826
mfmailcomposer	16	6	5	0.375	0.3125
datagridviewcellstyle	2	1	1	0.5	0.5
wrapall	9	6	7	0.6666666666666666	0.7777777777777778
autocorrect	17	6	7	0.35294117647058826	0.4117647058823529
pbmplus	2	0	2	0.0	1.0
sdl-mixer	11	5	9	0.45454545454545453	0.8181818181818182
print-r	32	25	31	0.78125	0.96875
shellexecuteex	9	7	8	0.7777777777777778	0.8888888888888888
workflow-foundation	727	136	140	0.18707015130674004	0.19257221458046767
physical-design	9	1	2	0.1111111111111111	0.2222222222222222
antlr	614	493	500	0.8029315960912052	0.8143322475570033
paint	319	178	280	0.5579937304075235	0.877742946708464
matrix-multiplication	112	33	44	0.29464285714285715	0.39285714285714285
getelementsbyname	14	2	9	0.14285714285714285	0.6428571428571429
anemic-domain-model	15	8	10	0.5333333333333333	0.6666666666666666
mheg	1	1	1	1.0	1.0
server-load	14	4	9	0.2857142857142857	0.6428571428571429
trivia	21	3	3	0.14285714285714285	0.14285714285714285
css-inline	2	1	0	0.5	0.0
template-mixins	2	0	1	0.0	0.5
distributed-objects	21	12	13	0.5714285714285714	0.6190476190476191
setattr	19	9	19	0.47368421052631576	1.0
domain-masking	6	1	3	0.16666666666666666	0.5
midas-editor	5	3	5	0.6	1.0
mediaelement.js	135	64	59	0.4740740740740741	0.43703703703703706
complement	15	11	10	0.7333333333333333	0.6666666666666666
e-texteditor	6	3	3	0.5	0.5
doctrine2	586	131	109	0.2235494880546075	0.18600682593856654
cgfloat	16	11	15	0.6875	0.9375
getattribute	4	4	4	1.0	1.0
filter-branch	10	6	9	0.6	0.9
tgrid	1	0	1	0.0	1.0
assemblies	1468	263	574	0.17915531335149865	0.391008174386921
iseries-navigator	2	0	0	0.0	0.0
university	84	20	49	0.23809523809523808	0.5833333333333334
wildcard	437	297	274	0.6796338672768879	0.6270022883295194
qwebpage	19	14	16	0.7368421052631579	0.8421052631578947
leadership	27	3	5	0.1111111111111111	0.18518518518518517
interrupts	47	12	30	0.2553191489361702	0.6382978723404256
googlecontacts	3	0	0	0.0	0.0
netbeans	3713	2562	3240	0.6900080797199031	0.872609749528683
sharedobject	36	17	24	0.4722222222222222	0.6666666666666666
high-availability	115	25	36	0.21739130434782608	0.3130434782608696
systemcall	33	2	3	0.06060606060606061	0.09090909090909091
android-mediaplayer	29	7	9	0.2413793103448276	0.3103448275862069
webimage	1	1	1	1.0	1.0
storage	712	248	337	0.34831460674157305	0.47331460674157305
auction	40	29	36	0.725	0.9
filesort	25	17	23	0.68	0.92
argument-passing	162	13	19	0.08024691358024691	0.11728395061728394
blender-2.50	17	1	1	0.058823529411764705	0.058823529411764705
lastpasswordset	2	1	2	0.5	1.0
sigma-grid-control	6	0	0	0.0	0.0
ghost	11	9	6	0.8181818181818182	0.5454545454545454
actionmailer	367	161	214	0.43869209809264303	0.5831062670299727
nonatomic	2	0	1	0.0	0.5
swfaddress	46	32	39	0.6956521739130435	0.8478260869565217
devtools	52	3	2	0.057692307692307696	0.038461538461538464
reward-system	2	1	2	0.5	1.0
quicktest-pro	21	3	6	0.14285714285714285	0.2857142857142857
image-editing	14	2	6	0.14285714285714285	0.42857142857142855
endorsed	8	5	7	0.625	0.875
wcf-lob-adapter	4	3	4	0.75	1.0
pushviewcontroller	119	42	94	0.35294117647058826	0.7899159663865546
deep	30	23	22	0.7666666666666667	0.7333333333333333
magit	5	5	5	1.0	1.0
system.printing	18	3	7	0.16666666666666666	0.3888888888888889
xdebug	319	226	293	0.7084639498432602	0.9184952978056427
pulseaudio	21	12	16	0.5714285714285714	0.7619047619047619
lpbyte	4	1	4	0.25	1.0
particle-swarm	4	3	3	0.75	0.75
magic	91	39	66	0.42857142857142855	0.7252747252747253
pascalscript	23	4	6	0.17391304347826086	0.2608695652173913
usb-flash-drive	24	7	8	0.2916666666666667	0.3333333333333333
errno	51	32	43	0.6274509803921569	0.8431372549019608
crashrpt	7	1	5	0.14285714285714285	0.7142857142857143
paste	203	145	183	0.7142857142857143	0.9014778325123153
array-key-exists	3	3	2	1.0	0.6666666666666666
quartz	310	164	200	0.5290322580645161	0.6451612903225806
classification-tree	1	0	1	0.0	1.0
face-recognition	52	19	25	0.36538461538461536	0.4807692307692308
fflush	10	8	10	0.8	1.0
hammock	7	6	7	0.8571428571428571	1.0
datatable	1828	1278	1611	0.6991247264770241	0.8812910284463895
module-build	3	3	3	1.0	1.0
probing	10	5	8	0.5	0.8
paas	23	9	14	0.391304347826087	0.6086956521739131
nyromodal	48	42	47	0.875	0.9791666666666666
tfpt	17	6	13	0.35294117647058826	0.7647058823529411
dvd-burning	25	5	7	0.2	0.28
control-adapters	3	1	3	0.3333333333333333	1.0
mod-fcgid	22	10	17	0.45454545454545453	0.7727272727272727
sitemaps	29	6	14	0.20689655172413793	0.4827586206896552
google-books	20	9	18	0.45	0.9
mvccontrib-testhelper	30	13	17	0.43333333333333335	0.5666666666666667
uibarbuttonitemstyle	12	3	6	0.25	0.5
quotas	10	2	3	0.2	0.3
turbo-prolog	4	3	3	0.75	0.75
cracker	5	1	0	0.2	0.0
unshelve	7	3	6	0.42857142857142855	0.8571428571428571
select-statement	19	8	15	0.42105263157894735	0.7894736842105263
ccsprite	47	26	31	0.5531914893617021	0.6595744680851063
dtl-cpp	1	1	1	1.0	1.0
android-manifest	627	71	315	0.11323763955342903	0.5023923444976076
independent	18	11	13	0.6111111111111112	0.7222222222222222
apic	5	4	4	0.8	0.8
tablename	14	3	3	0.21428571428571427	0.21428571428571427
iso8601	44	9	19	0.20454545454545456	0.4318181818181818
.post	51	42	47	0.8235294117647058	0.9215686274509803
stretchblt	6	5	5	0.8333333333333334	0.8333333333333334
uielement	52	28	33	0.5384615384615384	0.6346153846153846
deleted-functions	6	0	1	0.0	0.16666666666666666
c2hs	2	2	2	1.0	1.0
createwindowex	9	5	9	0.5555555555555556	1.0
asian	13	10	7	0.7692307692307693	0.5384615384615384
uv-mapping	15	3	3	0.2	0.2
httphandler	489	213	304	0.43558282208588955	0.621676891615542
www-authenticate	7	4	7	0.5714285714285714	1.0
activation-function	1	1	1	1.0	1.0
heapalloc	13	4	7	0.3076923076923077	0.5384615384615384
domain-object	23	15	21	0.6521739130434783	0.9130434782608695
printqueue	8	5	6	0.625	0.75
passwords	1629	261	566	0.16022099447513813	0.3474524248004911
classnotfoundexception	121	59	100	0.48760330578512395	0.8264462809917356
